noft_ocrn_dt,crtr_ymd,noft_se_cd,noft_se_nm,noft_ttl,noft_cn,nonstop_yn,upbdnb_se,xcse_sitn_bgng_dt,xcse_sitn_end_dt,line_nm_lst,stn_sctn_cd_lst,event_tags,primary_tag,primary_tag_ko,crowd_relevance,has_protest_kw,has_nonstop_kw,has_event_kw
2023-02-27T06:02:11,20230227,6,기타,전국장애인차별철폐연대 시위 사전안내,"서울교통공사에서 알려드립니다.
2.27. 08시부터 1호선에서「전국장애인차별철폐연대」의 시위가 예정되어 있습니다. 이로 인해 시위가 발생한 해당구간 열차운행이 상당시간 지연될 수 있으며, 상황에 따라 해당 역을 무정차 통과할 예정이오니, 이점 참고하여 열차를 이용해 주시기 바랍니다 02-27 06:02:11",Y,,2023-02-27T08:00:00,,1호선,,protest;nonstop,protest,시위·집회,high,true,true,false
2023-02-28T06:00:00,20230228,6,기타,전국장애인차별철폐연대 시위 사전안내,"서울교통공사에서 알려드립니다.
2.28. 08시부터 4호선에서「전국장애인차별철폐연대」의 시위가 예정되어 있습니다. 이로 인해 시위가 발생한 해당구간 열차운행이 상당시간 지연될 수 있으며, 상황에 따라 해당 역을 무정차 통과할 예정이오니, 이점 참고하여 열차를 이용해 주시기 바랍니다. 02-28 06:00:00",Y,,2023-02-28T08:00:00,,4호선,,protest;nonstop,protest,시위·집회,high,true,true,false
2023-03-02T06:08:32,20230302,6,기타,전국장애인차별철폐연대 시위 사전안내,"서울교통공사에서 알려드립니다.
3.2. 08시부터 4호선에서「전국장애인차별철폐연대」의 시위가 예정되어 있습니다. 이로 인해 시위가 발생한 해당구간 열차운행이 상당시간 지연될 수 있으며, 상황에 따라 해당 역을 무정차 통과할 예정이오니, 이점 참고하여 열차를 이용해 주시기 바랍니다. 03-02 06:08:32",Y,,2023-03-02T08:00:00,,4호선,,protest;nonstop,protest,시위·집회,high,true,true,false
2023-03-03T06:00:30,20230303,6,기타,전국장애인차별철폐연대 시위 사전안내,"서울교통공사에서 알려드립니다.
3.3. 08시부터 4호선에서「전국장애인차별철폐연대」의 시위가 예정되어 있습니다. 이로 인해 시위가 발생한 해당구간 열차운행이 상당시간 지연될 수 있으며, 상황에 따라 해당 역을 무정차 통과할 예정이오니, 이점 참고하여 열차를 이용해 주시기 바랍니다. 03-03 06:00:30",Y,,2023-03-03T08:00:00,,4호선,,protest;nonstop,protest,시위·집회,high,true,true,false
2023-03-06T06:00:51,20230306,6,기타,전국장애인차별철폐연대 시위 사전안내,"서울교통공사에서 알려드립니다.
3.6. 08시부터 4호선에서「전국장애인차별철폐연대」의 시위가 예정되어 있습니다. 이로 인해 시위가 발생한 해당구간 열차운행이 상당시간 지연될 수 있으며, 상황에 따라 해당 역을 무정차 통과할 예정이오니, 이점 참고하여 열차를 이용해 주시기 바랍니다. 03-06 06:00:51",Y,,2023-03-06T08:00:00,,4호선,,protest;nonstop,protest,시위·집회,high,true,true,false
2023-03-06T08:01:03,20230306,6,기타,전국장애인차별철폐연대 시위 사전안내,"서울교통공사에서 알려드립니다.
3.6. 08시부터 1호선에서「전국장애인차별철폐연대」의 시위가 예정되어 있습니다. 이로 인해 시위가 발생한 해당구간 열차운행이 상당시간 지연될 수 있으며, 상황에 따라 해당 역을 무정차 통과할 예정이오니, 이점 참고하여 열차를 이용해 주시기 바랍니다.  03-06 08:01:03",Y,,2023-03-06T08:00:00,,1호선,,protest;nonstop,protest,시위·집회,high,true,true,false
2023-03-07T06:00:20,20230307,6,기타,전국장애인차별철폐연대 시위 사전안내,"서울교통공사에서 알려드립니다.
3.7. 08시부터 4호선에서「전국장애인차별철폐연대」의 시위가 예정되어 있습니다. 이로 인해 시위가 발생한 해당구간 열차운행이 상당시간 지연될 수 있으며, 상황에 따라 해당 역을 무정차 통과할 예정이오니, 이점 참고하여 열차를 이용해 주시기 바랍니다. 03-07 06:00:20",Y,,2023-03-07T08:00:00,,4호선,,protest;nonstop,protest,시위·집회,high,true,true,false
2023-03-08T06:00:00,20230308,6,기타,전국장애인차별철폐연대 시위 사전안내,"서울교통공사에서 알려드립니다.
3.8. 08시부터 4호선에서「전국장애인차별철폐연대」의 시위가 예정되어 있습니다. 이로 인해 시위가 발생한 해당구간 열차운행이 상당시간 지연될 수 있으며, 상황에 따라 해당 역을 무정차 통과할 예정이오니, 이점 참고하여 열차를 이용해 주시기 바랍니다. 03-08 06:00:00",Y,,2023-03-08T08:00:00,,4호선,,protest;nonstop,protest,시위·집회,high,true,true,false
2023-03-09T06:00:00,20230309,6,기타,전국장애인차별철폐연대 시위 사전안내,"서울교통공사에서 알려드립니다.
3.9. 08시부터 4호선에서「전국장애인차별철폐연대」의 시위가 예정되어 있습니다. 이로 인해 시위가 발생한 해당구간 열차운행이 상당시간 지연될 수 있으며, 상황에 따라 해당 역을 무정차 통과할 예정이오니, 이점 참고하여 열차를 이용해 주시기 바랍니다. 03-09 06:00:00",Y,,2023-03-09T08:00:00,,4호선,,protest;nonstop,protest,시위·집회,high,true,true,false
2023-03-10T06:01:37,20230310,6,기타,전국장애인차별철폐연대 시위 사전안내,"서울교통공사에서 알려드립니다.
3.10. 08시부터 1호선 시청역에서「전국장애인차별철폐연대」의 시위가 예정되어 있습니다. 이로 인해 시위가 발생한 해당구간 열차운행이 상당시간 지연될 수 있으며, 상황에 따라 해당 역을 무정차 통과할 예정이오니, 이점 참고하여 열차를 이용해 주시기 바랍니다. 03-10 06:01:37",Y,,2023-03-10T08:00:00,,1호선,0151,protest;nonstop,protest,시위·집회,high,true,true,false
2023-03-13T06:05:28,20230313,6,기타,전국장애인차별철폐연대 시위 사전안내,"서울교통공사에서 알려드립니다.
3.13. 08시부터 4호선에서「전국장애인차별철폐연대」의 시위가 예정되어 있습니다. 이로 인해 시위가 발생한 해당구간 열차운행이 상당시간 지연될 수 있으며, 상황에 따라 해당 역을 무정차 통과할 예정이오니, 이점 참고하여 열차를 이용해 주시기 바랍니다. 03-13 06:05:28",Y,,2023-03-13T08:00:00,,4호선,,protest;nonstop,protest,시위·집회,high,true,true,false
2023-03-14T06:03:59,20230314,6,기타,전국장애인차별철폐연대 시위 사전안내,"서울교통공사에서 알려드립니다.
3.14. 08시부터 4호선에서「전국장애인차별철폐연대」의 시위가 예정되어 있습니다. 이로 인해 시위가 발생한 해당구간 열차운행이 상당시간 지연될 수 있으며, 상황에 따라 해당 역을 무정차 통과할 예정이오니, 이점 참고하여 열차를 이용해 주시기 바랍니다. 03-14 06:03:59",Y,,2023-03-14T08:00:00,,4호선,,protest;nonstop,protest,시위·집회,high,true,true,false
2023-03-15T06:00:19,20230315,6,기타,전국장애인차별철폐연대 시위 사전안내,"서울교통공사에서 알려드립니다.
3.15. 08시부터 4호선에서「전국장애인차별철폐연대」의 시위가 예정되어 있습니다. 이로 인해 시위가 발생한 해당구간 열차운행이 상당시간 지연될 수 있으며, 상황에 따라 해당 역을 무정차 통과할 예정이오니, 이점 참고하여 열차를 이용해 주시기 바랍니다. 03-15 06:00:19",Y,,2023-03-15T08:00:00,,4호선,,protest;nonstop,protest,시위·집회,high,true,true,false
2023-03-16T06:00:00,20230316,6,기타,전국장애인차별철폐연대 시위 사전안내,"서울교통공사에서 알려드립니다.
3.16. 08시부터 4호선에서「전국장애인차별철폐연대」의 시위가 예정되어 있습니다. 이로 인해 시위가 발생한 해당구간 열차운행이 상당시간 지연될 수 있으며, 상황에 따라 해당 역을 무정차 통과할 예정이오니, 이점 참고하여 열차를 이용해 주시기 바랍니다. 03-16 06:00:00",Y,,2023-03-16T08:00:00,,4호선,,protest;nonstop,protest,시위·집회,high,true,true,false
2023-03-17T06:48:27,20230317,6,기타,전국장애인차별철폐연대 시위 사전안내,"서울교통공사에서 알려드립니다.
3.17. 08시부터 1호선에서「전국장애인차별철폐연대」의 시위가 예정되어 있습니다. 이로 인해 시위가 발생한 해당구간 열차운행이 상당시간 지연될 수 있으며, 상황에 따라 해당 역을 무정차 통과할 예정이오니, 이점 참고하여 열차를 이용해 주시기 바랍니다. 03-17 06:48:27",Y,,2023-03-17T08:00:00,,1호선,,protest;nonstop,protest,시위·집회,high,true,true,false
2023-03-20T06:00:00,20230320,6,기타,전국장애인차별철폐연대 시위 사전안내,"서울교통공사에서 알려드립니다.
3.20. 08시부터 1호선에서「전국장애인차별철폐연대」의 시위가 예정되어 있습니다. 이로 인해 시위가 발생한 해당구간 열차운행이 상당시간 지연될 수 있으며, 상황에 따라 해당 역을 무정차 통과할 예정이오니, 이점 참고하여 열차를 이용해 주시기 바랍니다. 03-20 06:00:00",Y,,2023-03-20T08:00:00,,1호선,,protest;nonstop,protest,시위·집회,high,true,true,false
2023-03-21T06:02:12,20230321,6,기타,전국장애인차별철폐연대 시위 사전안내,"서울교통공사에서 알려드립니다.
3.21. 08시부터 1호선에서「전국장애인차별철폐연대」의 시위가 예정되어 있습니다. 이로 인해 시위가 발생한 해당구간 열차운행이 상당시간 지연될 수 있으며, 상황에 따라 해당 역을 무정차 통과할 예정이오니, 이점 참고하여 열차를 이용해 주시기 바랍니다. 03-21 06:02:12",Y,,2023-03-21T08:00:00,,1호선,,protest;nonstop,protest,시위·집회,high,true,true,false
2023-03-22T06:00:00,20230322,6,기타,전국장애인차별철폐연대 시위 사전안내,"서울교통공사에서 알려드립니다.
3.22. 08시부터 1호선에서「전국장애인차별철폐연대」의 시위가 예정되어 있습니다. 이로 인해 시위가 발생한 해당구간 열차운행이 상당시간 지연될 수 있으며, 상황에 따라 해당 역을 무정차 통과할 예정이오니, 이점 참고하여 열차를 이용해 주시기 바랍니다. 03-22 06:00:00",Y,,2023-03-22T08:00:00,,1호선,,protest;nonstop,protest,시위·집회,high,true,true,false
2023-03-23T06:00:21,20230323,6,기타,전국장애인차별철폐연대 시위 사전안내,"서울교통공사에서 알려드립니다.
3.23. 07시부터 1호선 및 2호선에서「전국장애인차별철폐연대」의 시위가 예정되어 있습니다. 이로 인해 시위가 발생한 해당구간 열차운행이 상당시간 지연될 수 있으며, 상황에 따라 해당 역을 무정차 통과할 예정이오니, 이점 참고하여 열차를 이용해 주시기 바랍니다. 03-23 06:00:21",Y,,2023-03-23T07:00:00,,"1호선, 2호선",,protest;nonstop,protest,시위·집회,high,true,true,false
2023-03-23T08:50:55,20230323,6,기타,전국장애인차별철폐연대 시위 안내,"서울교통공사에서 알려드립니다.
현재 1호선에서「전국장애인차별철폐연대」의 지하철 타기 시위가 진행되고 있습니다.
이로 인해 1호선 열차운행이 상당시간 지연될 수 있으며, 상황에 따라 해당 역을 무정차 통과할 예정이오니, 이점 참고하여 열차를 이용해 주시기 바랍니다
서울교통공사는 열차운행이 신속히 정상화될 수 있도록 최선을 다하겠습니다. 03-23 08:50:55",Y,,2023-03-23T08:50:55,,1호선,,protest;nonstop,protest,시위·집회,high,true,true,false
2023-03-23T14:36:48,20230323,6,기타,전국장애인차별철폐연대 열차방해,"서울교통공사에서 알려드립니다.
현재 1호선에서「전국장애인차별철폐연대」의 열차운행 방해 시위가 진행되고 있습니다. 이로 인해 1호선 열차운행이 상당시간 지연될 수 있으며, 상황에 따라 해당 역을 무정차 통과할 예정이오니, 이점 참고하여 열차를 이용해 주시기 바랍니다
서울교통공사는 열차운행이 신속히 정상화될 수 있도록 최선을 다하겠습니다. 03-23 14:36:48",Y,,2023-03-23T14:36:48,,1호선,,protest;nonstop,protest,시위·집회,high,true,true,false
2023-03-23T15:44:31,20230323,6,기타,전국장애인차별철폐연대 시위 종료 안내,"서울교통공사에서 알려드립니다.
1호선에서 진행된「전국장애인차별철폐연대」의 지하철 타기 시위는 종료되어 지금은 열차가 정상운행되고 있으며, 일부구간에서는 시위 여파로 열차가 순연운행 중입니다.
「전국장애인차별철폐연대」의 시위로 열차 이용에 불편을 드려 대단히 죄송합니다. 03-23 15:44:31",N,,,,1호선,,protest,protest,시위·집회,medium,true,false,false
2023-03-24T06:00:00,20230324,6,기타,전국장애인차별철폐연대 시위 사전안내,"서울교통공사에서 알려드립니다.
3.24. 08시부터 1호선 및 2호선에서「전국장애인차별철폐연대」의 시위가 예정되어 있습니다. 이로 인해 시위가 발생한 해당구간 열차운행이 상당시간 지연될 수 있으며, 상황에 따라 해당 역을 무정차 통과할 예정이오니, 이점 참고하여 열차를 이용해 주시기 바랍니다. 03-24 06:00:00",Y,,2023-03-24T08:00:00,,"1호선, 2호선",,protest;nonstop,protest,시위·집회,high,true,true,false
2023-03-27T06:00:30,20230327,6,기타,전국장애인차별철폐연대 시위 사전안내,"서울교통공사에서 알려드립니다.
3.27. 08시부터 4호선에서「전국장애인차별철폐연대」의 시위가 예정되어 있습니다. 이로 인해 시위가 발생한 해당구간 열차운행이 상당시간 지연될 수 있으며, 상황에 따라 해당 역을 무정차 통과할 예정이오니, 이점 참고하여 열차를 이용해 주시기 바랍니다. 03-27 06:00:30",Y,,2023-03-27T08:00:00,,4호선,,protest;nonstop,protest,시위·집회,high,true,true,false
